"initial_alias","converted_alias","name","description","namespace"
"GO:0007166","ENSMUSG00000059866","Tnip2","TNFAIP3 interacting protein 2 [Source:MGI Symbol;Acc:MGI:2386643]","GO"
"GO:0007166","ENSMUSG00000059883","Irak4","interleukin-1 receptor-associated kinase 4 [Source:MGI Symbol;Acc:MGI:2182474]","GO"
"GO:0007166","ENSMUSG00000059895","Ptp4a3","protein tyrosine phosphatase 4a3 [Source:MGI Symbol;Acc:MGI:1277098]","GO"
"GO:0007166","ENSMUSG00000059901","Adamts14","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 14 [Source:MGI Symbol;Acc:MGI:2179942]","GO"
"GO:0007166","ENSMUSG00000059921","Unc5c","unc-5 netrin receptor C [Source:MGI Symbol;Acc:MGI:1095412]","GO"
"GO:0007166","ENSMUSG00000059923","Grb2","growth factor receptor bound protein 2 [Source:MGI Symbol;Acc:MGI:95805]","GO"
"GO:0007166","ENSMUSG00000060034","Ctf2","cardiotrophin 2 [Source:MGI Symbol;Acc:MGI:2684607]","GO"
"GO:0007166","ENSMUSG00000060183","Cxcl11","chemokine (C-X-C motif) ligand 11 [Source:MGI Symbol;Acc:MGI:1860203]","GO"
"GO:0007166","ENSMUSG00000060188","Cxcl17","chemokine (C-X-C motif) ligand 17 [Source:MGI Symbol;Acc:MGI:2387642]","GO"
"GO:0007166","ENSMUSG00000060216","Arrb2","arrestin, beta 2 [Source:MGI Symbol;Acc:MGI:99474]","GO"
"GO:0007166","ENSMUSG00000060397","Zfp128","zinc finger protein 128 [Source:MGI Symbol;Acc:MGI:2389445]","GO"
"GO:0007166","ENSMUSG00000060470","Adgrg3","adhesion G protein-coupled receptor G3 [Source:MGI Symbol;Acc:MGI:1859670]","GO"
"GO:0007166","ENSMUSG00000060477","Irak2","interleukin-1 receptor-associated kinase 2 [Source:MGI Symbol;Acc:MGI:2429603]","GO"
"GO:0007166","ENSMUSG00000060509","Xcr1","chemokine (C motif) receptor 1 [Source:MGI Symbol;Acc:MGI:1346338]","GO"
"GO:0007166","ENSMUSG00000060534","Dcc","deleted in colorectal carcinoma [Source:MGI Symbol;Acc:MGI:94869]","GO"
"GO:0007166","ENSMUSG00000060591","Ifitm2","interferon induced transmembrane protein 2 [Source:MGI Symbol;Acc:MGI:1933382]","GO"
"GO:0007166","ENSMUSG00000060681","Slc9a6","solute carrier family 9 (sodium/hydrogen exchanger), member 6 [Source:MGI Symbol;Acc:MGI:2443511]","GO"
"GO:0007166","ENSMUSG00000060701","Fpr-rs3","formyl peptide receptor, related sequence 3 [Source:MGI Symbol;Acc:MGI:1278318]","GO"
"GO:0007166","ENSMUSG00000060738","Prl7c1","prolactin family 7, subfamily c, member 1 [Source:MGI Symbol;Acc:MGI:1914755]","GO"
"GO:0007166","ENSMUSG00000060747","Ifnl3","interferon lambda 3 [Source:MGI Symbol;Acc:MGI:2450574]","GO"
"GO:0007166","ENSMUSG00000060798","Intu","inturned planar cell polarity protein [Source:MGI Symbol;Acc:MGI:2443752]","GO"
"GO:0007166","ENSMUSG00000060803","Gstp1","glutathione S-transferase, pi 1 [Source:MGI Symbol;Acc:MGI:95865]","GO"
"GO:0007166","ENSMUSG00000061048","Cdh3","cadherin 3 [Source:MGI Symbol;Acc:MGI:88356]","GO"
"GO:0007166","ENSMUSG00000061130","Ppm1b","protein phosphatase 1B, magnesium dependent, beta isoform [Source:MGI Symbol;Acc:MGI:101841]","GO"
"GO:0007166","ENSMUSG00000061132","Blnk","B cell linker [Source:MGI Symbol;Acc:MGI:96878]","GO"
"GO:0007166","ENSMUSG00000061143","Maml3","mastermind like transcriptional coactivator 3 [Source:MGI Symbol;Acc:MGI:2389461]","GO"
"GO:0007166","ENSMUSG00000061322","Dnaic1","dynein, axonemal, intermediate chain 1 [Source:MGI Symbol;Acc:MGI:1916172]","GO"
"GO:0007166","ENSMUSG00000061353","Cxcl12","chemokine (C-X-C motif) ligand 12 [Source:MGI Symbol;Acc:MGI:103556]","GO"
"GO:0007166","ENSMUSG00000061393","Acvr2b","activin receptor IIB [Source:MGI Symbol;Acc:MGI:87912]","GO"
"GO:0007166","ENSMUSG00000061436","Hipk2","homeodomain interacting protein kinase 2 [Source:MGI Symbol;Acc:MGI:1314872]","GO"
"GO:0007166","ENSMUSG00000061559","Wdr61","WD repeat domain 61 [Source:MGI Symbol;Acc:MGI:1917493]","GO"
"GO:0007166","ENSMUSG00000061577","Adgrg5","adhesion G protein-coupled receptor G5 [Source:MGI Symbol;Acc:MGI:2685955]","GO"
"GO:0007166","ENSMUSG00000061589","Dot1l","DOT1-like, histone H3 methyltransferase (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2143886]","GO"
"GO:0007166","ENSMUSG00000061751","Kalrn","kalirin, RhoGEF kinase [Source:MGI Symbol;Acc:MGI:2685385]","GO"
"GO:0007166","ENSMUSG00000061780","Cfd","complement factor D (adipsin) [Source:MGI Symbol;Acc:MGI:87931]","GO"
"GO:0007166","ENSMUSG00000061878","Sphk1","sphingosine kinase 1 [Source:MGI Symbol;Acc:MGI:1316649]","GO"
"GO:0007166","ENSMUSG00000062157","Ifnlr1","interferon lambda receptor 1 [Source:MGI Symbol;Acc:MGI:2429859]","GO"
"GO:0007166","ENSMUSG00000062175","Tgif2","TGFB-induced factor homeobox 2 [Source:MGI Symbol;Acc:MGI:1915299]","GO"
"GO:0007166","ENSMUSG00000062201","Prl3d3","prolactin family 3, subfamily d, member 3 [Source:MGI Symbol;Acc:MGI:2660938]","GO"
"GO:0007166","ENSMUSG00000062209","Erbb4","erb-b2 receptor tyrosine kinase 4 [Source:MGI Symbol;Acc:MGI:104771]","GO"
"GO:0007166","ENSMUSG00000062232","Rapgef2","Rap guanine nucleotide exchange factor (GEF) 2 [Source:MGI Symbol;Acc:MGI:2659071]","GO"
"GO:0007166","ENSMUSG00000062300","Nectin2","nectin cell adhesion molecule 2 [Source:MGI Symbol;Acc:MGI:97822]","GO"
"GO:0007166","ENSMUSG00000062312","Erbb2","erb-b2 receptor tyrosine kinase 2 [Source:MGI Symbol;Acc:MGI:95410]","GO"
"GO:0007166","ENSMUSG00000062327","T","brachyury, T-box transcription factor T [Source:MGI Symbol;Acc:MGI:98472]","GO"
"GO:0007166","ENSMUSG00000062352","Itgb1bp1","integrin beta 1 binding protein 1 [Source:MGI Symbol;Acc:MGI:1306802]","GO"
"GO:0007166","ENSMUSG00000062380","Tubb3","tubulin, beta 3 class III [Source:MGI Symbol;Acc:MGI:107813]","GO"
"GO:0007166","ENSMUSG00000062551","Prl2c1","Prolactin family 2, subfamily c, member 1 [Source:MGI Symbol;Acc:MGI:3649927]","GO"
"GO:0007166","ENSMUSG00000062590","Armc9","armadillo repeat containing 9 [Source:MGI Symbol;Acc:MGI:1926045]","GO"
"GO:0007166","ENSMUSG00000062638","Btnl1","butyrophilin-like 1 [Source:MGI Symbol;Acc:MGI:1932027]","GO"
"GO:0007166","ENSMUSG00000062694","Cav3","caveolin 3 [Source:MGI Symbol;Acc:MGI:107570]","GO"
"GO:0007166","ENSMUSG00000062737","Prl3d2","prolactin family 3, subfamily d, member 1 [Source:MGI Symbol;Acc:MGI:2660935]","GO"
"GO:0007166","ENSMUSG00000062901","Klhl24","kelch-like 24 [Source:MGI Symbol;Acc:MGI:1923035]","GO"
"GO:0007166","ENSMUSG00000062939","Stat4","signal transducer and activator of transcription 4 [Source:MGI Symbol;Acc:MGI:103062]","GO"
"GO:0007166","ENSMUSG00000062960","Kdr","kinase insert domain protein receptor [Source:MGI Symbol;Acc:MGI:96683]","GO"
"GO:0007166","ENSMUSG00000062991","Nrg1","neuregulin 1 [Source:MGI Symbol;Acc:MGI:96083]","GO"
"GO:0007166","ENSMUSG00000063049","Ing2","inhibitor of growth family, member 2 [Source:MGI Symbol;Acc:MGI:1916510]","GO"
"GO:0007166","ENSMUSG00000063060","Sox7","SRY (sex determining region Y)-box 7 [Source:MGI Symbol;Acc:MGI:98369]","GO"
"GO:0007166","ENSMUSG00000063065","Mapk3","mitogen-activated protein kinase 3 [Source:MGI Symbol;Acc:MGI:1346859]","GO"
"GO:0007166","ENSMUSG00000063160","Numbl","numb-like [Source:MGI Symbol;Acc:MGI:894702]","GO"
"GO:0007166","ENSMUSG00000063172","Hspb11","heat shock protein family B (small), member 11 [Source:MGI Symbol;Acc:MGI:1920188]","GO"
"GO:0007166","ENSMUSG00000063239","Grm4","glutamate receptor, metabotropic 4 [Source:MGI Symbol;Acc:MGI:1351341]","GO"
"GO:0007166","ENSMUSG00000063358","Mapk1","mitogen-activated protein kinase 1 [Source:MGI Symbol;Acc:MGI:1346858]","GO"
"GO:0007166","ENSMUSG00000063376","Ifna13","interferon alpha 13 [Source:MGI Symbol;Acc:MGI:2667155]","GO"
"GO:0007166","ENSMUSG00000063382","Bcl9l","B cell CLL/lymphoma 9-like [Source:MGI Symbol;Acc:MGI:1933114]","GO"
"GO:0007166","ENSMUSG00000063412","Gm10131","predicted pseudogene 10131 [Source:MGI Symbol;Acc:MGI:3704308]","GO"
"GO:0007166","ENSMUSG00000063531","Sema3e","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E [Source:MGI Symbol;Acc:MGI:1340034]","GO"
"GO:0007166","ENSMUSG00000063626","Unc5d","unc-5 netrin receptor D [Source:MGI Symbol;Acc:MGI:2389364]","GO"
"GO:0007166","ENSMUSG00000063632","Sox11","SRY (sex determining region Y)-box 11 [Source:MGI Symbol;Acc:MGI:98359]","GO"
"GO:0007166","ENSMUSG00000063856","Gpx1","glutathione peroxidase 1 [Source:MGI Symbol;Acc:MGI:104887]","GO"
"GO:0007166","ENSMUSG00000063887","Nlgn1","neuroligin 1 [Source:MGI Symbol;Acc:MGI:2179435]","GO"
"GO:0007166","ENSMUSG00000064039","Ccr1l1","chemokine (C-C motif) receptor 1-like 1 [Source:MGI Symbol;Acc:MGI:104617]","GO"
"GO:0007166","ENSMUSG00000064090","Vrk2","vaccinia related kinase 2 [Source:MGI Symbol;Acc:MGI:1917172]","GO"
"GO:0007166","ENSMUSG00000064128","Cenpj","centromere protein J [Source:MGI Symbol;Acc:MGI:2684927]","GO"
"GO:0007166","ENSMUSG00000064177","Ghrl","ghrelin [Source:MGI Symbol;Acc:MGI:1930008]","GO"
"GO:0007166","ENSMUSG00000064210","Ano6","anoctamin 6 [Source:MGI Symbol;Acc:MGI:2145890]","GO"
"GO:0007166","ENSMUSG00000064224","Gsdma3","gasdermin A3 [Source:MGI Symbol;Acc:MGI:3044668]","GO"
"GO:0007166","ENSMUSG00000064325","Hhip","Hedgehog-interacting protein [Source:MGI Symbol;Acc:MGI:1341847]","GO"
"GO:0007166","ENSMUSG00000064326","Siva1","SIVA1, apoptosis-inducing factor [Source:MGI Symbol;Acc:MGI:1353606]","GO"
"GO:0007166","ENSMUSG00000064330","Pde6h","phosphodiesterase 6H, cGMP-specific, cone, gamma [Source:MGI Symbol;Acc:MGI:1925850]","GO"
"GO:0007166","ENSMUSG00000065397","Mir155","microRNA 155 [Source:MGI Symbol;Acc:MGI:2676840]","GO"
"GO:0007166","ENSMUSG00000065412","Mir29b-2","microRNA 29b-2 [Source:MGI Symbol;Acc:MGI:3619047]","GO"
"GO:0007166","ENSMUSG00000065442","Mir20a","microRNA 20a [Source:MGI Symbol;Acc:MGI:2676872]","GO"
"GO:0007166","ENSMUSG00000065445","Mir143","microRNA 143 [Source:MGI Symbol;Acc:MGI:2676828]","GO"
"GO:0007166","ENSMUSG00000065455","Mir21a","microRNA 21a [Source:MGI Symbol;Acc:MGI:2676885]","GO"
"GO:0007166","ENSMUSG00000065470","Mir149","microRNA 149 [Source:MGI Symbol;Acc:MGI:2676834]","GO"
"GO:0007166","ENSMUSG00000065473","Mir19b-2","microRNA 19b-2 [Source:MGI Symbol;Acc:MGI:2676868]","GO"
"GO:0007166","ENSMUSG00000065476","Mir30b","microRNA 30b [Source:MGI Symbol;Acc:MGI:2676908]","GO"
"GO:0007166","ENSMUSG00000065540","Mir126a","microRNA 126a [Source:MGI Symbol;Acc:MGI:2676811]","GO"
"GO:0007166","ENSMUSG00000065541","Mir24-2","microRNA 24-2 [Source:MGI Symbol;Acc:MGI:3618755]","GO"
"GO:0007166","ENSMUSG00000065553","Mir103-1","microRNA 103-1 [Source:MGI Symbol;Acc:MGI:3619058]","GO"
"GO:0007166","ENSMUSG00000065563","Mir103-2","microRNA 103-2 [Source:MGI Symbol;Acc:MGI:3619059]","GO"
"GO:0007166","ENSMUSG00000065580","Mir15b","microRNA 15b [Source:MGI Symbol;Acc:MGI:2676842]","GO"
"GO:0007166","ENSMUSG00000065594","Mir107","microRNA 107 [Source:MGI Symbol;Acc:MGI:3619063]","GO"
"GO:0007166","ENSMUSG00000065604","Mir29b-1","microRNA 29b-1 [Source:MGI Symbol;Acc:MGI:2676905]","GO"
"GO:0007166","ENSMUSG00000065968","Ifitm7","interferon induced transmembrane protein 7 [Source:MGI Symbol;Acc:MGI:1921732]","GO"
"GO:0007166","ENSMUSG00000066043","Phactr4","phosphatase and actin regulator 4 [Source:MGI Symbol;Acc:MGI:2140327]","GO"
"GO:0007166","ENSMUSG00000066189","Cacng3","calcium channel, voltage-dependent, gamma subunit 3 [Source:MGI Symbol;Acc:MGI:1859165]","GO"
"GO:0007166","ENSMUSG00000066279","Chrna10","cholinergic receptor, nicotinic, alpha polypeptide 10 [Source:MGI Symbol;Acc:MGI:3609260]","GO"
"GO:0007166","ENSMUSG00000066306","Numa1","nuclear mitotic apparatus protein 1 [Source:MGI Symbol;Acc:MGI:2443665]","GO"
"GO:0007166","ENSMUSG00000066568","Lsm14a","LSM14A mRNA processing body assembly factor [Source:MGI Symbol;Acc:MGI:1914320]","GO"
"GO:0007166","ENSMUSG00000066607","Insyn1","inhibitory synaptic factor 1 [Source:MGI Symbol;Acc:MGI:2442108]","GO"
"GO:0007166","ENSMUSG00000066652","Lefty2","left-right determination factor 2 [Source:MGI Symbol;Acc:MGI:2443573]","GO"
"GO:0007166","ENSMUSG00000066755","Tnfsf18","tumor necrosis factor (ligand) superfamily, member 18 [Source:MGI Symbol;Acc:MGI:2673064]","GO"
"GO:0007166","ENSMUSG00000066877","Nck2","non-catalytic region of tyrosine kinase adaptor protein 2 [Source:MGI Symbol;Acc:MGI:1306821]","GO"
"GO:0007166","ENSMUSG00000067158","Col4a4","collagen, type IV, alpha 4 [Source:MGI Symbol;Acc:MGI:104687]","GO"
"GO:0007166","ENSMUSG00000067199","Frat1","frequently rearranged in advanced T cell lymphomas [Source:MGI Symbol;Acc:MGI:109450]","GO"
"GO:0007166","ENSMUSG00000067336","Bmpr2","bone morphogenetic protein receptor, type II (serine/threonine kinase) [Source:MGI Symbol;Acc:MGI:1095407]","GO"
"GO:0007166","ENSMUSG00000067586","S1pr3","sphingosine-1-phosphate receptor 3 [Source:MGI Symbol;Acc:MGI:1339365]","GO"
"GO:0007166","ENSMUSG00000067642","Adgrf3","adhesion G protein-coupled receptor F3 [Source:MGI Symbol;Acc:MGI:2685887]","GO"
"GO:0007166","ENSMUSG00000068036","Afdn","afadin, adherens junction formation factor [Source:MGI Symbol;Acc:MGI:1314653]","GO"
"GO:0007166","ENSMUSG00000068122","Agtr2","angiotensin II receptor, type 2 [Source:MGI Symbol;Acc:MGI:87966]","GO"
"GO:0007166","ENSMUSG00000068227","Il2rb","interleukin 2 receptor, beta chain [Source:MGI Symbol;Acc:MGI:96550]","GO"
"GO:0007166","ENSMUSG00000068329","Htra2","HtrA serine peptidase 2 [Source:MGI Symbol;Acc:MGI:1928676]","GO"
"GO:0007166","ENSMUSG00000068335","Dok1","docking protein 1 [Source:MGI Symbol;Acc:MGI:893587]","GO"
"GO:0007166","ENSMUSG00000068452","Duox2","dual oxidase 2 [Source:MGI Symbol;Acc:MGI:3036280]","GO"
"GO:0007166","ENSMUSG00000068740","Celsr2","cadherin, EGF LAG seven-pass G-type receptor 2 [Source:MGI Symbol;Acc:MGI:1858235]","GO"
"GO:0007166","ENSMUSG00000068747","Sort1","sortilin 1 [Source:MGI Symbol;Acc:MGI:1338015]","GO"
"GO:0007166","ENSMUSG00000068758","Il3ra","interleukin 3 receptor, alpha chain [Source:MGI Symbol;Acc:MGI:96553]","GO"
"GO:0007166","ENSMUSG00000068798","Rap1a","RAS-related protein 1a [Source:MGI Symbol;Acc:MGI:97852]","GO"
"GO:0007166","ENSMUSG00000068854","Hist2h2be","histone cluster 2, H2be [Source:MGI Symbol;Acc:MGI:2448415]","GO"
"GO:0007166","ENSMUSG00000069170","Adgrv1","adhesion G protein-coupled receptor V1 [Source:MGI Symbol;Acc:MGI:1274784]","GO"
"GO:0007166","ENSMUSG00000069255","Dusp22","dual specificity phosphatase 22 [Source:MGI Symbol;Acc:MGI:1915926]","GO"
"GO:0007166","ENSMUSG00000069258","Prl2b1","prolactin family 2, subfamily b, member 1 [Source:MGI Symbol;Acc:MGI:1861444]","GO"
"GO:0007166","ENSMUSG00000069259","Prl6a1","prolactin family 6, subfamily a, member 1 [Source:MGI Symbol;Acc:MGI:1206579]","GO"
"GO:0007166","ENSMUSG00000069539","Scyl2","SCY1-like 2 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1289172]","GO"
"GO:0007166","ENSMUSG00000069581","Tspear","thrombospondin type laminin G domain and EAR repeats [Source:MGI Symbol;Acc:MGI:2671932]","GO"
"GO:0007166","ENSMUSG00000069706","Taar5","trace amine-associated receptor 5 [Source:MGI Symbol;Acc:MGI:2685073]","GO"
"GO:0007166","ENSMUSG00000069763","Tmem100","transmembrane protein 100 [Source:MGI Symbol;Acc:MGI:1915138]","GO"
"GO:0007166","ENSMUSG00000069806","Cacng7","calcium channel, voltage-dependent, gamma subunit 7 [Source:MGI Symbol;Acc:MGI:1932374]","GO"
"GO:0007166","ENSMUSG00000069874","Irgm2","immunity-related GTPase family M member 2 [Source:MGI Symbol;Acc:MGI:1926262]","GO"
"GO:0007166","ENSMUSG00000070144","Mir1a-1","microRNA 1a-1 [Source:MGI Symbol;Acc:MGI:2676869]","GO"
"GO:0007166","ENSMUSG00000070327","Rnf213","ring finger protein 213 [Source:MGI Symbol;Acc:MGI:1289196]","GO"
"GO:0007166","ENSMUSG00000070348","Ccnd1","cyclin D1 [Source:MGI Symbol;Acc:MGI:88313]","GO"
"GO:0007166","ENSMUSG00000070369","Itgad","integrin, alpha D [Source:MGI Symbol;Acc:MGI:3578624]","GO"
"GO:0007166","ENSMUSG00000070464","Ccl26","chemokine (C-C motif) ligand 26 [Source:MGI Symbol;Acc:MGI:3589281]","GO"
"GO:0007166","ENSMUSG00000070509","Rgma","repulsive guidance molecule family member A [Source:MGI Symbol;Acc:MGI:2679262]","GO"
"GO:0007166","ENSMUSG00000070526","Peg12","paternally expressed 12 [Source:MGI Symbol;Acc:MGI:1351637]","GO"
"GO:0007166","ENSMUSG00000070570","Slc17a7","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7 [Source:MGI Symbol;Acc:MGI:1920211]","GO"
"GO:0007166","ENSMUSG00000070691","Runx3","runt related transcription factor 3 [Source:MGI Symbol;Acc:MGI:102672]","GO"
"GO:0007166","ENSMUSG00000070867","Trabd2b","TraB domain containing 2B [Source:MGI Symbol;Acc:MGI:3650152]","GO"
"GO:0007166","ENSMUSG00000070868","Skint3","selection and upkeep of intraepithelial T cells 3 [Source:MGI Symbol;Acc:MGI:3045331]","GO"
"GO:0007166","ENSMUSG00000070904","Ifna4","interferon alpha 4 [Source:MGI Symbol;Acc:MGI:107664]","GO"
"GO:0007166","ENSMUSG00000070908","Gm13288","predicted gene 13288 [Source:MGI Symbol;Acc:MGI:3701985]","GO"
"GO:0007166","ENSMUSG00000070942","Il1rl2","interleukin 1 receptor-like 2 [Source:MGI Symbol;Acc:MGI:1913107]","GO"
"GO:0007166","ENSMUSG00000071005","Ccl19","chemokine (C-C motif) ligand 19 [Source:MGI Symbol;Acc:MGI:1346316]","GO"
"GO:0007166","ENSMUSG00000071172","Srsf3","serine/arginine-rich splicing factor 3 [Source:MGI Symbol;Acc:MGI:98285]","GO"
"GO:0007166","ENSMUSG00000071192","Wfikkn1","WAP, FS, Ig, KU, and NTR-containing protein 1 [Source:MGI Symbol;Acc:MGI:2670967]","GO"
"GO:0007166","ENSMUSG00000071275","Fpr-rs6","formyl peptide receptor, related sequence 6 [Source:MGI Symbol;Acc:MGI:2448176]","GO"
"GO:0007166","ENSMUSG00000071276","Fpr-rs7","formyl peptide receptor, related sequence 7 [Source:MGI Symbol;Acc:MGI:2448177]","GO"
"GO:0007166","ENSMUSG00000071424","Grid2","glutamate receptor, ionotropic, delta 2 [Source:MGI Symbol;Acc:MGI:95813]","GO"
"GO:0007166","ENSMUSG00000071657","Bscl2","Berardinelli-Seip congenital lipodystrophy 2 (seipin) [Source:MGI Symbol;Acc:MGI:1298392]","GO"
"GO:0007166","ENSMUSG00000071713","Csf2rb","colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage) [Source:MGI Symbol;Acc:MGI:1339759]","GO"
"GO:0007166","ENSMUSG00000071714","Csf2rb2","colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage) [Source:MGI Symbol;Acc:MGI:1339760]","GO"
"GO:0007166","ENSMUSG00000071847","Apcdd1","adenomatosis polyposis coli down-regulated 1 [Source:MGI Symbol;Acc:MGI:3513977]","GO"
"GO:0007166","ENSMUSG00000071856","Mcc","mutated in colorectal cancers [Source:MGI Symbol;Acc:MGI:96930]","GO"
"GO:0007166","ENSMUSG00000072244","Trim6","tripartite motif-containing 6 [Source:MGI Symbol;Acc:MGI:2137352]","GO"
"GO:0007166","ENSMUSG00000072625","Gdf2","growth differentiation factor 2 [Source:MGI Symbol;Acc:MGI:1321394]","GO"
"GO:0007166","ENSMUSG00000072945","Ripply1","ripply transcriptional repressor 1 [Source:MGI Symbol;Acc:MGI:3614797]","GO"
"GO:0007166","ENSMUSG00000072972","Adam4","a disintegrin and metallopeptidase domain 4 [Source:MGI Symbol;Acc:MGI:104731]","GO"
"GO:0007166","ENSMUSG00000073043","Atoh1","atonal bHLH transcription factor 1 [Source:MGI Symbol;Acc:MGI:104654]","GO"
"GO:0007166","ENSMUSG00000073414","Mpig6b","megakaryocyte and platelet inhibitory receptor G6b [Source:MGI Symbol;Acc:MGI:2146995]","GO"
"GO:0007166","ENSMUSG00000073563","Csnk1g3","casein kinase 1, gamma 3 [Source:MGI Symbol;Acc:MGI:1917675]","GO"
"GO:0007166","ENSMUSG00000073802","Cdkn2b","cyclin dependent kinase inhibitor 2B [Source:MGI Symbol;Acc:MGI:104737]","GO"
"GO:0007166","ENSMUSG00000073811","Ifna12","interferon alpha 12 [Source:MGI Symbol;Acc:MGI:2676324]","GO"
"GO:0007166","ENSMUSG00000073834","Mup11","major urinary protein 11 [Source:MGI Symbol;Acc:MGI:3709617]","GO"
"GO:0007166","ENSMUSG00000073876","Gm13305","predicted gene 13305 [Source:MGI Symbol;Acc:MGI:3801997]","GO"
"GO:0007166","ENSMUSG00000073878","Gm13304","predicted gene 13304 [Source:MGI Symbol;Acc:MGI:3710514]","GO"
"GO:0007166","ENSMUSG00000073889","Il11ra1","interleukin 11 receptor, alpha chain 1 [Source:MGI Symbol;Acc:MGI:107426]","GO"
"GO:0007166","ENSMUSG00000074003","Gucy2d","guanylate cyclase 2d [Source:MGI Symbol;Acc:MGI:106030]","GO"
"GO:0007166","ENSMUSG00000074121","Ntf5","neurotrophin 5 [Source:MGI Symbol;Acc:MGI:97381]","GO"
"GO:0007166","ENSMUSG00000074151","Nlrc5","NLR family, CARD domain containing 5 [Source:MGI Symbol;Acc:MGI:3612191]","GO"
"GO:0007166","ENSMUSG00000074272","Ceacam1","carcinoembryonic antigen-related cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:1347245]","GO"
"GO:0007166","ENSMUSG00000074361","C5ar2","complement component 5a receptor 2 [Source:MGI Symbol;Acc:MGI:2442013]","GO"
"GO:0007166","ENSMUSG00000074637","Sox2","SRY (sex determining region Y)-box 2 [Source:MGI Symbol;Acc:MGI:98364]","GO"
"GO:0007166","ENSMUSG00000074643","Cpne1","copine I [Source:MGI Symbol;Acc:MGI:2386621]","GO"
"GO:0007166","ENSMUSG00000074695","Il22","interleukin 22 [Source:MGI Symbol;Acc:MGI:1355307]","GO"
"GO:0007166","ENSMUSG00000074698","Csnk2a1","casein kinase 2, alpha 1 polypeptide [Source:MGI Symbol;Acc:MGI:88543]","GO"
"GO:0007166","ENSMUSG00000074733","Zfp950","zinc finger protein 950 [Source:MGI Symbol;Acc:MGI:2652824]","GO"
"GO:0007166","ENSMUSG00000074781","Ube2n","ubiquitin-conjugating enzyme E2N [Source:MGI Symbol;Acc:MGI:1934835]","GO"
"GO:0007166","ENSMUSG00000074785","Plxnc1","plexin C1 [Source:MGI Symbol;Acc:MGI:1890127]","GO"
"GO:0007166","ENSMUSG00000074886","Grk6","G protein-coupled receptor kinase 6 [Source:MGI Symbol;Acc:MGI:1347078]","GO"
"GO:0007166","ENSMUSG00000074934","Grem1","gremlin 1, DAN family BMP antagonist [Source:MGI Symbol;Acc:MGI:1344337]","GO"
"GO:0007166","ENSMUSG00000074939","Chrm5","cholinergic receptor, muscarinic 5 [Source:MGI Symbol;Acc:MGI:109248]","GO"
"GO:0007166","ENSMUSG00000075122","Cd80","CD80 antigen [Source:MGI Symbol;Acc:MGI:101775]","GO"
"GO:0007166","ENSMUSG00000075370","Igll1","immunoglobulin lambda-like polypeptide 1 [Source:MGI Symbol;Acc:MGI:96529]","GO"
"GO:0007166","ENSMUSG00000075376","Rc3h2","ring finger and CCCH-type zinc finger domains 2 [Source:MGI Symbol;Acc:MGI:2442789]","GO"
"GO:0007166","ENSMUSG00000075600","Zc3h3","zinc finger CCCH type containing 3 [Source:MGI Symbol;Acc:MGI:2663721]","GO"
"GO:0007166","ENSMUSG00000076256","Mir19b-1","microRNA 19b-1 [Source:MGI Symbol;Acc:MGI:3629917]","GO"
"GO:0007166","ENSMUSG00000076431","Sox4","SRY (sex determining region Y)-box 4 [Source:MGI Symbol;Acc:MGI:98366]","GO"
"GO:0007166","ENSMUSG00000076469","Trbv13-2","T cell receptor beta, variable 13-2 [Source:MGI Symbol;Acc:MGI:98608]","GO"
"GO:0007166","ENSMUSG00000076490","Trbc1","T cell receptor beta, constant region 1 [Source:MGI Symbol;Acc:MGI:4439726]","GO"
"GO:0007166","ENSMUSG00000076498","Trbc2","T cell receptor beta, constant 2 [Source:MGI Symbol;Acc:MGI:4835227]","GO"
"GO:0007166","ENSMUSG00000076612","Ighg2c","immunoglobulin heavy constant gamma 2C [Source:MGI Symbol;Acc:MGI:2686979]","GO"
"GO:0007166","ENSMUSG00000076615","Ighg3","Immunoglobulin heavy constant gamma 3 [Source:MGI Symbol;Acc:MGI:2144790]","GO"
"GO:0007166","ENSMUSG00000076633","Ighv5-2","immunoglobulin heavy variable 5-2 [Source:MGI Symbol;Acc:MGI:4439893]","GO"
"GO:0007166","ENSMUSG00000076646","Ighv2-6-8","immunoglobulin heavy variable 2-6-8 [Source:MGI Symbol;Acc:MGI:4439811]","GO"
"GO:0007166","ENSMUSG00000076652","Ighv7-3","immunoglobulin heavy variable 7-3 [Source:MGI Symbol;Acc:MGI:4439766]","GO"
"GO:0007166","ENSMUSG00000076653","Ighv7-2","immunoglobulin heavy variable 7-2 [Source:MGI Symbol;Acc:MGI:4439623]","GO"
"GO:0007166","ENSMUSG00000076655","Ighv4-1","immunoglobulin heavy variable 4-1 [Source:MGI Symbol;Acc:MGI:4439536]","GO"
"GO:0007166","ENSMUSG00000076661","Ighv16-1","immunoglobulin heavy variable 16-1 [Source:MGI Symbol;Acc:MGI:3643819]","GO"
