geneid	15948X1	15948X2	15948X3	15948X4	15948X5	15948X6	15948X7	15948X8	15948X9	15948X10
ENSMUSG00000104544	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104545	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104546	9	19	22	14	11	16	35	20	8	10
ENSMUSG00000104547	8	5	33	5	4	8	18	19	11	7
ENSMUSG00000104548	4	8	12	2	5	15	9	2	2	6
ENSMUSG00000104549	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000104550	2	1	1	0	0	2	2	1	2	3
ENSMUSG00000104551	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104552	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104553	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104554	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104555	0	0	0	0	0	0	1	1	0	0
ENSMUSG00000104556	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104557	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104558	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000104559	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104560	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104561	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104562	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000104563	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104564	3	3	3	1	1	4	6	6	0	3
ENSMUSG00000104566	1	0	1	0	0	0	1	0	4	1
ENSMUSG00000104567	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104568	0	0	1	0	0	0	1	0	0	0
ENSMUSG00000104569	1	1	5	3	1	7	6	5	2	4
ENSMUSG00000104570	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104571	18	23	91	32	25	62	95	36	46	26
ENSMUSG00000104572	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104573	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104574	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104575	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104576	0	0	1	0	1	4	5	3	1	0
ENSMUSG00000104577	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104578	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104579	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104580	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104581	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104582	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104583	10	2	12	3	3	9	21	8	5	6
ENSMUSG00000104584	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000104585	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000104586	0	0	0	1	0	0	1	0	1	1
ENSMUSG00000104587	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104588	0	1	0	0	0	0	0	1	0	0
ENSMUSG00000104589	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104590	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104591	1	0	0	0	0	0	2	1	0	1
ENSMUSG00000104592	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104593	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104594	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104595	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104596	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104597	0	0	0	0	0	0	2	1	0	0
ENSMUSG00000104598	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104599	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104600	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104601	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104602	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104603	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104604	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104605	0	0	1	0	0	0	2	0	0	0
ENSMUSG00000104606	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104607	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104608	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104609	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104610	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104612	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000104613	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104614	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104615	0	2	1	1	0	4	11	3	0	1
ENSMUSG00000104616	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104617	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104618	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104619	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104620	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104621	78	197	379	130	146	363	238	99	76	110
ENSMUSG00000104622	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104623	0	1	2	1	2	1	4	3	3	0
ENSMUSG00000104624	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104625	0	0	1	0	0	2	1	0	0	0
ENSMUSG00000104626	1	1	3	1	0	1	2	1	2	1
ENSMUSG00000104627	0	0	0	0	0	0	2	0	1	0
ENSMUSG00000104628	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104629	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104630	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104631	1	1	1	0	0	2	0	0	0	0
ENSMUSG00000104632	1	0	1	0	0	0	2	2	0	0
ENSMUSG00000104633	1	0	0	0	0	1	2	0	0	1
ENSMUSG00000104634	0	0	0	0	0	2	0	0	0	0
ENSMUSG00000104635	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104636	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104637	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104638	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104639	0	2	1	0	1	1	1	0	1	1
ENSMUSG00000104640	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104641	2	0	8	2	1	2	1	2	5	1
ENSMUSG00000104642	0	0	1	0	0	0	0	1	0	0
ENSMUSG00000104643	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104644	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104645	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104646	0	0	0	1	0	0	2	0	3	0
ENSMUSG00000104647	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104648	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104649	0	0	0	0	1	1	0	1	0	0
ENSMUSG00000104650	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104651	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000104652	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104653	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104654	0	1	3	1	0	0	2	0	0	2
ENSMUSG00000104655	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000104656	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104657	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104658	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104659	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104660	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104661	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000104662	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000104663	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104664	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104665	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104666	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104667	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000104668	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104669	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104670	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104671	1	0	6	0	1	3	7	5	1	2
ENSMUSG00000104672	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104673	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104674	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104675	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000104676	3	1	3	1	1	8	5	3	0	1
ENSMUSG00000104677	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104678	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104679	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104680	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104681	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104682	0	2	6	0	0	3	10	5	2	0
ENSMUSG00000104683	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104684	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000104685	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104686	0	2	1	0	0	0	0	2	0	0
ENSMUSG00000104687	6	11	41	9	6	16	47	18	7	14
ENSMUSG00000104688	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104689	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104690	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104691	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104692	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104693	14	18	84	14	10	19	28	34	19	3
ENSMUSG00000104694	0	1	4	0	0	0	3	0	0	1
ENSMUSG00000104695	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000104696	1	2	7	3	1	4	0	1	2	1
ENSMUSG00000104697	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104698	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000104699	0	1	0	1	0	0	1	2	0	0
ENSMUSG00000104700	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104701	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104702	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104703	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104704	0	0	1	0	0	2	2	0	2	0
ENSMUSG00000104705	0	0	0	0	0	1	1	0	0	0
ENSMUSG00000104706	1	8	31	6	4	24	32	15	4	10
ENSMUSG00000104707	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104708	0	0	0	1	0	0	0	1	0	0
ENSMUSG00000104709	12	19	71	15	10	38	41	22	15	11
ENSMUSG00000104710	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104711	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104712	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104713	19	36	83	52	54	43	101	28	21	21
ENSMUSG00000104714	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104715	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000104716	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104717	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104718	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104719	0	0	0	0	0	2	3	1	0	0
ENSMUSG00000104720	1	0	1	1	1	3	3	0	0	0
ENSMUSG00000104721	0	0	5	2	0	1	7	0	1	3
ENSMUSG00000104722	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104723	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104724	1	7	4	2	4	8	12	3	6	5
ENSMUSG00000104725	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104726	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104727	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104728	0	0	4	1	0	2	4	1	0	0
ENSMUSG00000104729	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104730	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000104731	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104732	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104733	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104734	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104735	10	12	63	14	12	37	65	32	19	30
ENSMUSG00000104736	2	4	36	7	8	16	99	47	29	9
ENSMUSG00000104737	6	7	21	10	5	11	16	4	3	0
ENSMUSG00000104738	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104739	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104740	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104741	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104742	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104743	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104744	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104745	2	4	4	1	2	3	2	0	2	1
ENSMUSG00000104746	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104747	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104748	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000104749	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104750	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104751	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104752	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104753	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104754	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104755	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000104756	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104757	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104758	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104759	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104760	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104761	3	5	6	4	3	7	21	4	5	4
ENSMUSG00000104762	0	2	0	1	0	0	0	0	0	0
ENSMUSG00000104763	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104764	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104765	0	0	0	1	1	0	1	0	1	3
ENSMUSG00000104766	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104767	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104768	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104769	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104770	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104771	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104772	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104773	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104774	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104775	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000104776	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000104777	0	0	1	0	1	0	0	1	1	1
ENSMUSG00000104778	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104779	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104780	0	0	0	0	0	0	1	1	0	0
ENSMUSG00000104781	0	1	5	0	1	2	4	0	0	0
ENSMUSG00000104782	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104783	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104784	0	0	1	0	0	2	2	0	0	0
ENSMUSG00000104785	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104786	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104787	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104788	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104789	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104790	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104791	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104792	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104793	0	0	1	0	0	0	1	0	0	0
ENSMUSG00000104794	0	0	5	0	0	2	3	2	2	0
ENSMUSG00000104795	2	0	3	3	2	2	2	3	0	0
ENSMUSG00000104796	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104797	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104798	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104799	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104800	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104801	5	3	15	3	3	5	7	4	3	5
ENSMUSG00000104802	0	0	1	0	0	2	2	2	0	1
ENSMUSG00000104803	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104804	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104805	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104806	0	0	1	0	0	0	0	0	0	1
ENSMUSG00000104807	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104808	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104809	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104810	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104811	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104812	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104813	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104814	5	4	21	5	2	17	24	11	4	10
ENSMUSG00000104815	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104816	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104817	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104818	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104819	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104820	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104821	18	46	123	47	30	69	85	36	15	20
ENSMUSG00000104822	0	0	1	2	0	4	1	0	1	0
ENSMUSG00000104823	0	0	0	0	0	1	4	0	0	0
ENSMUSG00000104824	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000104825	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104826	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104827	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104828	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104829	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104830	1	0	4	1	1	1	1	1	0	0
ENSMUSG00000104831	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104832	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104833	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000104834	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104835	0	0	0	0	1	0	1	0	1	0
ENSMUSG00000104836	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104837	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104838	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104839	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104840	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104841	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000104842	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104843	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104844	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104845	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104846	1	1	0	0	0	0	1	0	0	0
ENSMUSG00000104847	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104848	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104849	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104850	0	0	1	1	1	0	3	0	0	2
ENSMUSG00000104851	4	8	30	12	1	13	48	18	18	14
ENSMUSG00000104852	2	4	17	7	1	9	29	10	4	3
ENSMUSG00000104853	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104854	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104855	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104856	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104857	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104858	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104859	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104860	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104861	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104862	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000104863	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104864	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104865	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104866	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000104867	0	2	4	2	1	1	4	1	1	1
ENSMUSG00000104868	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104869	1	3	9	0	1	4	7	2	2	0
ENSMUSG00000104870	0	0	0	0	0	0	2	0	0	1
ENSMUSG00000104871	29	52	172	32	27	78	97	56	17	33
ENSMUSG00000104872	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000104873	0	0	1	0	0	1	2	0	0	0
ENSMUSG00000104874	5	1	7	1	1	3	5	0	1	4
ENSMUSG00000104875	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104876	0	0	6	0	0	2	1	3	0	0
ENSMUSG00000104877	3	1	3	4	0	5	3	1	1	1
ENSMUSG00000104878	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104879	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104880	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104881	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104882	0	0	4	0	1	1	8	2	2	1
ENSMUSG00000104883	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104884	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104885	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104886	0	0	0	0	0	1	0	0	0	1
ENSMUSG00000104887	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104888	1	0	4	0	0	2	2	1	0	0
ENSMUSG00000104889	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104890	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104891	10	11	17	12	7	13	25	9	4	9
ENSMUSG00000104892	0	0	0	0	1	0	0	0	0	1
ENSMUSG00000104893	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104894	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104895	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104896	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104897	1	0	8	0	0	1	6	0	0	2
ENSMUSG00000104898	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104899	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104900	0	1	5	0	2	4	6	0	3	4
ENSMUSG00000104901	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104902	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104903	5	1	6	5	1	0	17	5	1	1
ENSMUSG00000104904	0	0	0	1	1	2	1	0	1	0
ENSMUSG00000104905	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104906	0	0	1	1	1	5	7	1	0	0
ENSMUSG00000104908	0	0	4	0	0	0	4	3	0	2
ENSMUSG00000104909	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104910	2	12	21	3	4	12	32	13	7	4
ENSMUSG00000104911	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104912	3	0	11	2	4	5	4	6	4	2
ENSMUSG00000104913	1	5	19	6	4	23	90	31	20	6
ENSMUSG00000104914	0	2	0	1	1	0	1	1	0	1
ENSMUSG00000104915	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104916	1	0	0	0	0	0	0	1	0	0
ENSMUSG00000104917	2	0	1	0	0	0	0	0	0	0
ENSMUSG00000104918	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104919	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000104920	0	0	2	2	0	1	2	3	1	2
ENSMUSG00000104921	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104922	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104923	3	2	8	3	1	6	13	4	0	2
ENSMUSG00000104924	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104925	1	5	7	2	2	6	12	3	1	4
ENSMUSG00000104926	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104927	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104928	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104929	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104930	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104931	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104932	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104933	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104934	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104935	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104936	5	9	24	8	2	12	13	13	6	12
ENSMUSG00000104937	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104938	2	1	4	2	1	1	7	1	1	1
ENSMUSG00000104939	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104940	0	2	3	1	1	2	1	1	0	2
ENSMUSG00000104941	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104942	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104943	0	0	1	0	0	3	3	0	0	0
ENSMUSG00000104944	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104945	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104946	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104947	0	0	1	2	0	1	9	1	1	1
ENSMUSG00000104948	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104949	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104950	2	6	25	8	2	4	19	6	8	5
ENSMUSG00000104951	1	6	1	2	2	6	4	5	3	3
ENSMUSG00000104952	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104953	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104954	0	0	0	0	0	3	1	0	0	0
ENSMUSG00000104955	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104956	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104957	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104958	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104959	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104960	8	4	34	7	5	12	33	4	12	6
ENSMUSG00000104961	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104962	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104963	6	4	23	6	4	13	5	7	6	5
ENSMUSG00000104964	0	0	1	1	0	0	3	0	3	2
ENSMUSG00000104965	0	0	3	0	2	0	5	2	3	3
ENSMUSG00000104966	0	2	0	0	1	0	1	1	0	0
ENSMUSG00000104967	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104968	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104969	1	2	9	1	4	1	17	6	1	1
ENSMUSG00000104970	0	2	0	0	0	1	0	1	1	0
ENSMUSG00000104971	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104972	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104973	4	0	12	1	0	14	11	2	8	2
ENSMUSG00000104974	0	0	2	0	0	0	0	0	2	0
ENSMUSG00000104975	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104976	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104978	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104979	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104980	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104981	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104982	0	0	0	0	0	0	0	0	0	0
